!,Elfrid Payton (right ankle) ruled out vs. GSW:
-,"Daniel Theis (foot sprain) available to play: No word on if he will suit up, but he has a good chance with Aron Baynes (hamstring) not out there for this one. Theis isn't worth owning in most leagues while Al Horford is healthy."
!,"Anthony Davis (elbow) is a game-time call: Coach Alvin Gentry said he won't know AD's availability for tonight until after warmups, so we likely won't have much time before the 7:00 EDT tip time. Davis did hurt his elbow last night, but it didn't start to flare up until after he left the arena. If he can't go, Julius Randle and Nikola Mirotic would get a few more minutes while Cheick Diallo could get into the rotation. There would be more shots for Jrue Holiday and basically the entire rotation, too."
!,"Markieff Morris (illness) misses practice: He looked fine on Friday in 37 minutes against the Kings with 13 points and he picked up a tech for getting in Buddy Hield's face, so maybe this is the first day he's dealing with the illness. The Wizards are in Los Angeles for Sunday night against the Clippers, so he could be a game-time decision. If he can't go, Jeff Green and Kelly Oubre would get more run."
!,"Rodions Kurucs (ankle) still out: His ankle tweak from last weekend will now hold him out for at least a week. Kuruc had a terrific preseason, but it may be tough for him to get minutes now that Rondae Hollis-Jefferson is back."
0,"Rajon Rondo expected to come off bench: With Lonzo Ball staying the starting lineup, it should be Rajon Rondo shifting to a bench role. Rondo is back after a three-game absence today and his minutes likely take a hit with this news, but the pace of the Lakers may be enough to buoy his value in some formats."
+,"ESPN: Lonzo Ball to remain in starting lineup: The Lakers played their best two games of the season as they earned a win in Phoenix and beating the Nuggets at Staples Center, so coach Luke Walton will carry that momentum even with Rajon Rondo returning from his suspension. Ball's defense was outstanding and his transition game fits the identity of the team. This is terrific news for his fantasy value and he should see minutes next to Rondo, as well."
!,"Anthony Davis (elbow) questionable vs. Utah: The Pelicans put out an injury report earlier today, but they just added AD to this new one in the afternoon. Davis did finish his game on Friday and played 38 minutes, but he had his worst shooting game of the season with a 6-of-19 shooting line. If this shooting-elbow problem is still bothering him, maybe the Pelicans sit him in a back-to-back set. If he can't go, there will be plenty of shots to go around while Nikola Mirotic and Julius Randle have their minutes extended. We would likely see some Cheick Diallo, as well."
-,"Luc Mbah a Moute (knee) questionable Sunday: Mbah a Moute did not play against the Rockets on Friday due to the knee injury. He is averaging just 5.0 points and 1.8 rebounds in 15.3 minutes this season, so he should be left on waivers in all fantasy leagues. Montrezl Harrell has been on fire of late. Over the Clippers last three games, Harrell is averaging 19.7 points, 7.3 rebounds, 1.7 steals and 2.3 blocks in 24.9 minutes. He should see again plenty of playing time on Sunday if Mbah a Moute is ruled out. Mike Scott would also play increased minutes."
!,"James Johnson (groin) ruled out Saturday: Johnson has been practicing with the team this week, but has not yet been cleared to make his season debut. JJ played through a nagging hernia injury in 2017-18, and it was partly responsible for his dip in production. He averaged 10.9 points and 4.8 rebounds and shot 30.8 percent on 3-pointers last season. Thus, it could be that Miami is erring on the side of caution and waiting until he is fully healed before allowing him to play in a game."
!,"Russell Westbrook (shoulder) doesn't practice: Westbrook missed the first two games of the season while recovering from knee surgery, but has looked healthy in each of OKC's last two contests. He tallied 13 points, 15 rebounds, eight assists and five turnovers in 32 minutes on Thursday night vs. Boston. It's unknown if Russ injured his shoulder in that game or in practice on Friday. Also, Donovan did not specify which shoulder Westbrook injured. If Russ is ruled out Sunday, Dennis Schroder would draw the start at PG and would be a popular DFS target."
0,"Josh Jackson likely to start on Saturday: Jackson has struggled mightily this season. Over the Suns last three games, Jackson is averaging 5.0 points, 1.7 rebounds, 2.3 assists and 3.0 turnovers, while shooting just 27.3 percent from the floor, 20 percent from 3-point territory and 33.3 percent from the free-throw line. He did average 15/5/2 in the 35 games he started last season, so hopefully, he snaps out of his slump on Saturday."
-,"Ryan Anderson (hip) upgraded to qustionable: Anderson is expected to suit up on Saturday, but he has been inefficient and ineffective this season. He is currently averaging just 5.5 points and 3.5 rebounds in 21.5 minutes, while shooting a putrid 36.0 percent from the floor and 20 percent from downtown."
+,"Deandre Ayton (ankle) upgraded to probable: Ayton tweaked his ankle last week, but it has not been an issue for him. He tallied 22 points, 11 rebounds, three assists and three blocks on Wednesday. On the season, he is averaging 16.3 points (on 62.8 percent shooting), 10.8 boards and 3.8 assists. With Devin Booker (hamstring) sidelined on Saturday, Ayton should see even more touches on the offensive end and could post his highest usage rate of the season."
+,"Elfrid Payton (leg) not on injury report: Payton was cramping up at the end of Friday's game vs. Brooklyn, but it is clearly just a minor issue. He will be ready to rock Saturday vs. the Jazz. Elf is off to an excellent start this season, averaging 14.5 points, 7.0 rebounds and 7.0 assists."
!,"Darius Miller (quad) ruled out Saturday: Miller injured his quad Friday night in the Pelicans victory over the Nets and was unable to return to the contest. On the season, he is averaging 3.8 points and 1.5 assists in 15.0 minutes. Wes Johnson and Solomon Hill should see an uptick in minutes with Miller sidelined."
0,"Julius Randle (foot) probable Saturday: Randle is dealing with plantar fasciitis in his left foot but it hasn't slowed him down. He scored 14 points with seven rebounds, three assists, one steal, two blocks and two turnovers in 23 minutes on Friday night. For the season, he is averaging 17.5 points, 8.5 rebounds, and a career-high 1.0 treys in 23.3 minutes."
-,"Derrick Jones Jr. (foot) still probable Sat: Jones did not play Wednesday vs. the Knicks but is expected to return to action on Saturday. However, both Justise Winslow (sore right hamstring) and Wayne Ellington (ankle) are also probable for this contest. As a result, Jones will likely see his playing time reduced significantly going forward."
-,"Justise Winslow (hamstring) remains probable: Derrick Jones Jr., Wayne Ellington and Winslow all remain probable for Saturday's contest. Winslow has yet to make his 2018-19 debut. In 2017-18, he averaged 7.8 points, 5.4 rebounds, and 2.2 assists. He is not worth rostering in most fantasy formats."
0,"Sam Dekker may start Saturday if Love out: Channing Frye started Thursday in place of Love on Thursday and tallied five points and four rebounds in 21 minutes. Larry Nance logged 28 minutes off the bench and finished with 11 points, six rebounds, five assists and three steals. Dekker did not play Thursday. He is averaging 5.0 points and 3.3 rebounds in 10.8 minutes over his four appearances this season."
!,"Daniel Theis (foot) questionable Saturday: Theis has appeared in four of the Celtics five games this season and is averaging 3.3 points and 2.3 rebounds in 10.5 minutes. Aron Baynes (hamstring) has already been ruled out, so the C's may be a bit shorthanded up front. If Theis is unable to play, Marcus Morris and Guerschon Yabusele would soak up additional minutes."
!,"Aron Baynes (hamstring) ruled out Saturday: Coach Brad Stevens said the team is holding out Baynes just to be conservative. Baynes said he does not feel hamstring pain, stating: 'If it was playoff time there would be no doubt.' The Celtics next game is Tuesday in Boston, and it would appear Baynes has a good chance to suit up for that contest. Daniel Theis (foot) is questionable for Saturday. If he is unable to play, Guerschon Yabusele would likely see an uptick in minutes. Marcus Morris will also log additional playing time Saturday."
!,"Elfrid Payton says he had cramping in leg: Payton needed to be attended to by trainers as he sat on the court in the fourth quarter on Friday night, but it seemed evident that it as only a cramp issue. Elfrid Payton scored 17 points with five rebounds, six assists and one 3-pointer in 31 minutes vs. the Nets and will look to continue the hot start to his season Saturday night."
-,"Devin Harris (hamstring) making progress: Harris hasn't played since the season opener, but is headed in the right direction. 'He's doing well,' Carlisle said. 'He's getting better gradually every day. I don't know when he'll play. It might be sooner than I thought. I think Sunday is very doubtful, but I just don't know. The injury wasn't a serious injury. Hey, when you're 35, you know your body and you got to step back and get treatment for a while until you don't feel it anymore. That's what we went through with Harrison. I'm hopeful it's sooner than later.' Even when fully healthy, Harris is not on the fantasy radar."
0,"John Wall and Bradley Beal call out teammates: The Wiz dropped to 1-4 on the season Friday night and tension appears to be building in the locker room. 'Weve got guys thats worried about whos getting shots. You should never worry about that,' said Wall. Brad Beal also had some harsh comments: 'Sometimes, we have our own agendas on the floor, whether its complaining about shots, complaining about playing time, complaining about whatever it may be.' Neither player mentioned Otto Porter by name, but coach Scott Brooks did, saying Porter 'cant worry about' his shots. Yikes. The Wizards next game is Sunday vs. the Clippers."
!,"Kevin Love (foot) questionable for Saturday: Love missed multiple preseason games due to lingering soreness in his left foot and then, after struggling through the first four games of the regular season, he was ruled out of Thursday's contest vs. Detroit. Channing Frye started Thursday and tallied five points and four rebounds in 21 minutes. Larry Nance logged 28 minutes off the bench and finished with 11 points, six rebounds, five assists and three steals. Nance is worth DFS consideration if Love is ruled out Saturday."
+,"Reggie Bullock (shoulder) probable Saturday: Bullock had a dud on Thursday night (five points on 2-of-10 shooting) but was averaging 16.5 points over his first two games of the year. It seems a slight shoulder injury may have been part of the reason. Nonetheless, With Luke Kennard (shoulder) sidelined and Stanley Johnson playing poorly, Bullock is locked into heavy minutes and should continue to provide value in deep leagues."
!,"Dennis Smith Jr. (ankle) plans to play Sunday: Smith tweaked his ankle in Wednesday's game vs. Atlanta and played with a noticeable limp in that contest. He was expected to suit up Friday vs. the Raptors but was ruled out. Smith warmed up prior to the game, but said his ankle didn't feel right. We'll consider him questionable for now, and should expect an update after Sunday morning's shootaround."
+,"Buddy Hield scores 22 points on 8-of-17 FGs: This was on the heels of a 23-point effort on Wednesday, so Hield is heating up. He's very efficient for a SG and was hitting 50.7 from the field prior to Friday, and he kept that trend going with 8-of-17 shots tonight. He has a shot at mid-round value this season, especially if he can get his steals up (he only has one through six games)."
+,"De'Aaron Fox scores 18 points in win: It was quite a night for Fox with some sound defense and several highlights which included a crossover that put Austin Rivers on skates. His turnovers and FT% haven't improved since his rookie season just yet, but his FG% has gone up considerably -- he hit 7-of-14 shots tonight and is now hitting 47.4% on the season compared to 41.2% as a rookie."
+,"Nemanja Bjelica drops 26 points vs. Wizards: He finished four points away from his career-high (30), and this was his third career game with 20+ points. Bjelica added 12 rebounds to complete his double-double with three assists, one steal, one block and six triples in 36 minutes. He was worth owning before this explosion and is now sitting inside the top-25 for 9-category rankings. Temper your expectations though, as the Kings will eventually take a longer look at their younger guys."
-,"Iman Shumpert plays 17 minutes in return: He was actually playing pretty well before the injury, but he's never been a reliable fantasy contributor and his rest-of-season outlook is pretty bleak on such a young roster."
-,"Jeff Green scores 13 points vs. Kings: He played 27 minutes and closed this game alongside Kelly Oubre with Otto Porter struggling, hitting 5-of-8 shots and a pair of free throws. The Wizards are shorthanded right now and coach Scott Brooks has been using smaller lineups, so Green has seen a nice bump in value. He has played 24 or more minutes in four out of five games, but he's still just a deep-league asset for now."
+,"Kelly Oubre scores 22 points vs. Kings: With Otto Porter struggling again, coach Scott Brooks turned to Oubre and Jeff Green. Oubre added nine rebounds, two assists, one steal, one block and five 3-pointers, and he's now played 29 or more minutes in three straight with averages of 20.3 points, 6.3 rebounds and 3.7 triples in that span. Oubre's value could trend down if Porter figures things out or when Dwight Howard (back) returns, but he has to be owned right now."
-,"Otto Porter benched down the stretch: He played 22 minutes and has now seen less than 25 minutes of action in three out of five games. Kelly Oubre had the hot hand with 22 points and has been impressive with three straight games of 17+ points, and coach Scott Brooks has been rolling with Jeff Green an awful lot too. Porter's value is too low to trade right now, so fantasy owners just have to hope that he turns things around soon."
-,"Ian Mahinmi (back) plays 19 minutes in loss: The Wizards really like their small-ball lineup with Markieff Morris at the five, so Mahinmi isn't going to get much run even with Dwight Howard (back) out. He can be left on the wire pretty much everywhere."
+,"Bradley Beal scores 21 points in loss: This was his second game of the season with at least 39 minutes and his third with at least 35. This was Beal's first bad shooting performance of the season, as he hit just 6-of-19 shots after hitting 50.6% in his previous for games. He was a true-game time call tonight, so maybe the injury held him back a bit. He's a top-5 fantasy SG and should get back on track vs. the Clippers on Sunday."
+,"John Wall scores 26, Wizards fall to 1-4: It still wasn't enough though, as the Wizards imploded late and fell to 1-4 on the season. He came into tonight's game shooting 41.3% from the field and 68.4% from the line, but it was never a concern for him. 'It takes time. It is what it is. I know Im putting in all the work in and preparing myself for every game,' Wall said. 'Youre not going to make every shot. You just got to go there and be confident.' We'll see if Wall and the Wizards can get a result in Los Angeles vs. the Clippers on Sunday, but a lot of Washington fans are already panicking."
0,"John Henson scores nine points vs. Wolves: He's playing just above 17.0 minutes per game on the season and won't have consistent value while Brook Lopez is healthy. On a side note, it's nice to see Henson expanding his range, as he's now shooting 5-of-11 from beyond the arc on the season. This makes him even more intriguing if Lopez ever picked up an injury."
+,"Eric Bledsoe scores six points in blowout: He played just 21 minutes because of the blowout, finishing with a +21 in his limited action. Even with this dud factored in, Bledsoe is cruising with top-35 value in standard leagues and comfortably beating his ADP."
+,"Giannis Antetokounmpo scores 15 points: The Wolves were in shambles and the Bucks built a 30-point lead entering the fourth quarter, so Giannis took an early seat after 23 minutes. His efficiency hasn't been the best so far in the young season, but his counting stats are off the charts once again, especially his rebounding -- he's posting a career-high 20.5 rebounding percentage, up from 14.1% last season. It's scary how good this guy could be."
-,"Matthew Dellavedova scores six points: He got some burn in garbage time with the game well out of reach. If Delly is on your fantasy team, you can log off until next season."
0,Thon Maker makes season debut: He cleaned up in garbage time with the Bucks up by 30 points entering the fourth quarter. Maker is comfortably behind Brook Lopez and John Henson and there's no indication that that will change any time soon. We're taking him off the injury report after a knee issue limited him for a couple weeks.
-,"Karl-Anthony Towns scores 16 in ugly loss: These are dark days for KAT's owners, and he didn't even touch the floor in the fourth with Minnesota trailing by 30. Outside of blocks and FT%, his numbers are way down across the board. His fantasy owners just need to hang in there and hope KAT's situation improves when Jimmy Butler is inevitably traded."
+,"Anthony Davis with 18-14, 4 steals, 5 blocks: He became the 94th player to join the NBA's 1,000 blocks club in this win, and AD has the last two performances in the NBA of at least 18 points, 14 rebounds, four steals and five blocks because of course he does. Yeah, AD is scoring a bunch at 27.3 points per game with 13.3 boards to go with it, but his 3.8 blocks and 2.5 steals are what really separates him from the bunch. If you passed on AD and he stays healthy, it's going to sting all season when you look at his stat lines."
-,"Jeff Teague held to four points in loss: He missed all five of his 3-pointers and couldn't salvage his line with four assists and two rebounds. Teague, Karl-Anthony Towns, Jimmy Butler and Josh Okogie all had a +/- rating of -23 or worse, and they scored a combined 28 points. The Wolves are a mess right now, but Teague's owners shouldn't overreact."
+,"Jrue Holiday scores season-high 26 points: It was only a matter of time before he busted out of his three-game slump to start the year. Holiday also hit a game-winning jumper to keep the Pelicans as the only undefeated team in the West. The Pelicans continue to push the pace and that will set up a lot of easy transition buckets for Holiday, so expect him to be a helpful contributor in FG%. If you bought low on him this week, well done."
0,"Jimmy Butler (illness) held to four points: He probably should've sat this one out, but as you know, that's not his thing. The trade rumors have started to intensify again, and coach Tom Thibodeau addressed them at the morning shootaround. 'You just got to do what's right,' Thibs said. 'To me, it's like, if something is a good deal and you think you're getting good value, you have to do what's right for the franchise.' A trade is more likely to go down when Marquese Chriss and Brandon Knight are eligible to be moved on Oct. 31, but you never know in the NBA."
0,"Julius Randles scores 14 points vs. Nets: He continues to just set up shop in the paint and he's meshed nicely with Anthony Davis, as well. Randle is dealing with a minor plantar fascia issue and he was probable today, so hopefully things don't get worse for him."
0,"Elfrid Payton has cramps late: He did suffer what looks to be a minor leg injury at the end of the game, but  after the game he said it was just cramps. Payton has done well in this up-tempo offense and looks like a solid value from drafts."
+,"D'Angelo Russell drops 24 with costly late TO: Things were going about as well as they could have, but Russell had a careless turnover with 7.5 seconds left to give the Pelicans the ball back and allow Jrue Holiday to win the game on the next possession. Russell has been hot for two games in a row now, and coach Kenny Atkinson likely won't punish him for just a lapse of judgment. He's trending up after a slow start."
+,"Caris LeVet scores 21 points in 31 minutes: The efficiency was not there, but Jrue Holiday has held countless All-Star guards in check. LeVert continues to show his grasp of the offense, his usage rate remains high, and he's really grown as a distributor to go with his explosive scoring style. While he has taken a step back after those off-the-charts two games to start, LeVert is still on track to be one of the best values on draft day."
+,"Danny Green stays hot w/ 15 points, four 3s: He has found the form that made him a fantasy star back in 2014-15. Green is churning out top-40 value in 9-category leagues right now because of his 3-pointers (3.0), steals (1.0) and blocks (1.2), all while leading the Raptors in net rating (+19.8). He was flying off the waiver wire last week, but he's more than likely long gone in competitive leagues."
+,"Jarrett Allen fills the stat sheet vs. AD: The scoring wasn't there, but Allen had one of his better games of the season from a defensive standpoint. Plus, only two fouls against Anthony Davis while keeping AD in check overall. In fact, all 28 of Allen's minutes came against AD and The Brow made just 5-of-18 from the field. Plus, the dimes and steals are showing up for Allen, so he'll be just fine as a breakout candidate."
0,"Pascal Siakam plays 37 minutes in win: He hit 4-of-8 shots and a pair of free throws, but missed his two 3-point attempts. The Raptors were missing three guys tonight including OG Anunoby (personal), so we can't read too much into the spike in minutes -- he was averaging 20.6 minutes per game before Friday. He is second on the Raptors in net rating (+17.8) and will earn an expanded role if he keeps it up, so he's a decent stash at the end of standard-league rosters."
0,"Rondae Hollis-Jefferson  scores just four: The Nets went super small for long stretches in this game and coach Kenny Atkinson isn't quite ready to take the limits off Hollis-Jefferson. It should happen in the near future, so his owners should be hanging in there in all formats."
+,Kyle Lowry scores 20 w/ 12 assists in win: He now has 10+ assists in four straight games for the first time in his career and has led the Raptors to their first 6-0 start in franchise history. He's cruising right now and has been the 7th best player in 9-category leagues. He'll draw a matchup with Eric Bledsoe and the Bucks on Monday.
-,"Shabazz Napier scores 16 points: The Nets went super small again as Napier got hot in the second half, but both D'Angelo Russell and Caris LeVert were back to close. Napier is going to be too inconsistent to own in most leagues."
+,"Montrezl Harrell scores career-high 30 points: Revenge game? In Sunday's win over the Rockets, Harrell said revenge wasn't a factor, but could've fooled us with this one and a 17-point gem on Sunday as the Clippers won both. For tonight, Harrell lived in the paint and cleaned up at the line, making 14-of-15 from the stripe. Harrell had 21 and five at the end of the third thanks to playing the final 17 minutes in the first half and just taking over to close the third. He may not start, but there's no way Harrell can remain on the waiver wire with now three straight outstanding games."
-,"Pat Beverley gets 17 minutes: Foul trouble got him and the flow of the game kept him out. Shai Gilgeous-Alexander hasn't looked like a rookie on either end and he's already shown he can switch in the NBA's PNR-happy style, so Beverley may need a trade to revive his fantasy value."
0,"Jonas Valanciunas scores 17 points in start: He was back in the starting lineup to match up with DeAndre Jordan, one of the last few non-shooting bigs in the NBA. 'Dying,' J-Val said of centers who can't shoot. 'The big guy's dying.' For context, that's one of the reasons why J-Val has spent so much time trying to expand his range. J-Val is only averaging 20.3 minutes as a starter compared to 18.0 minutes as a reserve, so the starting designation doesn't change his value too much. He will likely be back on the bench for Monday's matchup vs. Brook Lopez and the Bucks, but then back in the first unit for Tuesday's game vs. Joel Embiid's 76ers."
-,"Marcin Gortat doesn't score: Montrezl Harrell may not start, but it's abundantly clear he is the man. Drop Gortat, assuming you haven't already."
0,"SGA scores 10 in 31 minutes: The three-guard lineups were out in force today. Gilgeous-Alexander has likely already has closed the gap on Pat Beverley, and finding minutes at the three adds to his floor in most matchups. It's still going to take some times before you're really excited about putting SGA in your lineup, but you're going to have to wait because there will be a long line to put a claim in on him if he's dropped."
-,"Dorian Finney-Smith comes off the bench: Harrison Barnes was limited to 28 minutes, but should be over 30+ soon. DFS is an easy cut in deeper leagues and is probably looking at minutes in the teens going forward."
-,"Milos Teodosic makes his debut: He was in there for the first half as coach Doc Rivers mixed it up. It was a surprise to see him in there as the Clippers went heavy with three-guard lineups. If Luc Mbah a Moute (knee) is out, maybe Milos will stay in the rotation, but this could've been about the matchup against the smaller Rockets lineups."
-,"Jalen Brunson scores eight points in start: It wasn't pretty and he was scoreless in the first half, but Brunson did settle into his role down the stretch. He finished 3-of-11 from the field and turned the ball over twice. It doesn't sound like Dennis Smith Jr.'s ankle injury is serious and he was a late scratch tonight, so there's no need to grab Brunson in most leagues. When Dallas is healthy, the rookie is still behind both DSJ and J.J. Barea, but coach Rick Carlisle wanted to keep his second unit together tonight."
+,"Lou Wiliams scores 23 points in 26 minutes: He looked like he would've easily hit 30 after he had 19 in the first half, but the Clippers ran away from the Rockets and they didn't need Williams down the stretch. Before the game, coach Doc Rivers said he wants Lou to drive more, so Williams could get back to his high-scoring ways we saw last season."
0,"Harrison Barnes scores 14 points in return: Some rust is to be expected after a lengthy absence, but Barnes was moving well and should be back over 30+ minutes in no time. He's been the Mavs primary go-to scorer the last two seasons and he doesn't think that will change with a stronger supporting cast around him. 'My job is to go out there and be aggressive offensively and defensively,' Barnes said. 'I pretty much am used to adapting, so I dont see my role changing too much.' Even with Luka Doncic around, Barnes has a clear path to mid-round value."
+,"DeAndre Jordan scores 18 w/ 15 rebounds: He was 5-of-10 from the field and has suddenly turned into Dirk Nowitzki from the line this season -- he hit 8-of-9 free throws and is now shooting 84.6% on the season (22-of-26). That would obliterate his previous career-high of 58%, so it might be a little foolish to expect this pace the rest of the way. He still deserves a ton of credit for turning things around in his age-30 season and he's been awesome for the Mavs so far."
-,Michael Carter-WIlliams scores 10: He played the last six minutes of garbage time to boost his stats slightly. He's pretty much unaffected by the James Harden injury because Carter-Williams is functionally a wing in this rotation. Leave him on the wire in most leagues
0,"Eric Gordon struggles vs. Clippers: The first unit came out flat and Gordon couldn't do anything in his minutes staggered away from Chris Paul, making 3-of-14 from the field. He'll get another chance to produce without James Harden (hamstring) in the mix, so expect a much better game on Tuesday."
+,"Luka Doncic scores 22 points in loss to TOR: People were actually worried that Doncic's offense wouldn't translate because he's not the greatest athlete, but he just dropped 22 points with the NBA's best defender in Kawhi Leonard guarding him. Doncic has now scored 19+ points in four out of five games, and it was a relief to see him knock down all four of his free throws tonight after shooting 61.9% from the line prior to Friday. He'll get the Jazz on Sunday in Dallas."
0,"Gerald Green scores 19 points vs. Clips: He probably likes garbage time more than Christmas with 10 points in the fourth. Green will have another chance to produce with James Harden (hamstring) out at least one more, but this 19-point game probably wouldn't have got your attention had it been a close contest."
+,"Frank Ntilikina scores 17 in start at PG: Things were going well for the Knicks, then the fourth quarter happened when they were outscored 47-16. Ntilikina had some trouble on Steph Curry, but this was a win for Ntilikina's outlook. Before the game, coach David Fizdale explained himself on why he was starting Franky Smokes. 'I want to see him in a lot of different capacities and see which one fits best, which one he might impact winning the best at,' Fizdale said. He also said he doesn't want to put a cap on his guard and he's going to take his time. There will be some ups and downs for the raw French guard, but he could still be worth a look if you're looking for a mystery box to add to your roster."
+,"Draymond Green scores 18 vs. Knicks: That's more like it. Green was only shooting 37.9% from the field and 66.7% from the line prior to Friday, so it was nice to see improvement there (7-of-8 FGs, 2-of-2 FTs). His turnovers (4) are still an issue, but with Green you just have to take the good with the bad. He'll have another favorable matchup vs. the Nets on Sunday."
0,"Mitchell Robinson plays 29 minutes in start: The Knicks were up in the early fourth, so this wasn't garbage time despite the 28-point loss. He only committed two fouls and didn't look out of place against the NBA's best team. The Knicks have said they wanted to get Robinson some time in the G League to get him going, but maybe they'll change course given his performance in a start. Odds are he will be a headache to own in the near future, so he's more of a stash in weekly leagues or if adding him now doesn't hurt you."
-,"Damyean Dotson plays well in start: He's clearly the guy that has stepped in to Kevin Knox's role while the rookie recovers from an ankle injury. Coach David Fizdale's rotation is a complete mess right now, so it's tough to tell how long Dotson will be the guy. He's more of a deep-league pickup because he'll lose run when Knox returns next month."
+,"Stephen Curry scores 29 points vs. Knicks: According to Warriors PR, his six-game streak with at least five 3-pointers is the longest such streak ever to begin a season. He hit 10-of-18 shots and 3-of-3 free throws, and he was well on his way to a monster night before Kevin Durant took over late with 25 of his 41 points in the fourth quarter. Curry is second to only Anthony Davis in 9-category leagues right now and just needs to stay healthy."
0,"Noah Vonleh scores seven points in start: He was in the mix to start at center over Mitchell Robinson, but it turns out he started next to him. Vonleh has played more center than power forward, and chances are he'll go back into that role the next time out. This is a very fluid situation, so most owners may want to steer clear until it's not so murky. He could emerge as a stash if the Knicks sell off players."
0,"Klay Thompson's struggles continue: He hit just 6-of-18 shots and missed all four of his 3-pointers. He's been particularly bad from deep this season, hitting just 4-of-31 (12.9%) attempts through six games. The shot attempts are still there with at least 14 over his last four games, and it's just a matter of time before one of the NBA's best shooters gets back into a rhythm. There's some obvious buy-low appeal here."
-,"Lance Thomas scores two off the bench: Coach David Fizdale has compared Thomas to Draymond Green, so it's a fun coincidence that he came off the bench in this one. Thomas doesn't offer enough fantasy upside when the Knicks can suit up at least eight guys."
-,Mario Hezonja scores six off bench: He was -16 in 18 minutes. His role hasn't really changed much since Kevin Knox (ankle) went down with Damyean Dotson firmly ahead of him right now. Hezonja should be dropped in most leagues and/or swapped for Dotson.
+,"Kevin Durant scores 41 points in win at MSG: This game was tight entering the fourth, but KD blew the lid off the arena with 25 of his points in the quarter (a career-high for points in a quarter). There was a lot of attention on KD because the Knicks are making him their top priority in free agency next summer, and he obviously loves playing at MSG, calling it a 'playground with walls.' KD has said himself that he's not looking beyond 2018-19, so we won't read too much into any of the chatter. As for fantasy, KD has been unfair over his last two games, shooting a combined 30-of-42 from the field."
-,"Enes Kanter comes off the bench: He may not have been happy about the move to the bench and tweeted out one period after the lineup was announced. Any OKC fan will tell you that Kanter has been run off the floor against the Warriors, so that could have been a factor for coach David Fizdale. Kanter will undoubtedly have strong games, but the Knicks looking to tank later in the year could be a potential pitfall to his fantasy value."
+,Bradley Beal (chest) will start against Kings: He was a game-time decision and the Wizards took this one right up until the lineups were announced. Beal did not shootaround in this game and it'll be interesting to see how this affects his shot or contact on drives. You're obviously starting him in all formats.
-,"Trey Burke scores 15 points in 22 minutes: Frank Ntilikina was pretty solid as an offensive player in this game, so maybe the Knicks will want to look at him a little more in the first unit. Either way, Burke was only shooting 38.7% from the field before today and it looks like that stretch-run finish last season looks like a fluke. He's a drop in most standard formats."
+,"Kemba Walker scores 30 points in 26 minutes: The Hornets are on a back-to-back set, so coach James Borrego didn't need to play his star point guard in the fourth quarter. Walker continues to control the flow of the offense and was among the league leaders with his 8.5 minutes in time of possession, and his usage rate may actually be able to hold around 30 -- he's at a 31.4 usage rate with a 64.0 TS%.  If you drafted him in the second round, it looks like you hit a home run. If you drafted him in the third, you may want to consider a tougher league."
-,Marvin Williams gets 17 minutes: The competition is getting intense at the four with Michael Kidd-Gilchrist and Miles Bridges coming for Marvin's minutes. Wiliams is looking like a drop in most leagues.
-,"Tony Parker scores 18 points vs. Bulls: He did hurt his right hand at the end of the second quarter, but he came back and obviously looked fine.  Parker continues to see minutes next to Kemba Walker and he's adapted to his off-ball game quite well. Still, he's more of a 16-team player to own."
0,"Willy not going to be freed: With Michael Kidd-Gilchrist almost locked in as a five at times, there just isn't enough of a chance for Hernangomez right now. Free Willy will have to come at some other point this season."
-,"MKG continues to log minutes at C: The Hornets are really leaning on MKG at the five and that is likely going to continue regardless of matchup. Since the opener, coach James Borrego has wanted to play MKG at the five after its play in the fourth, so maybe Kidd-Gilchrist can get to 25 minutes. Still, he isn't much of a stat-stuffing forward, so he's not quite 12-team material."
+,"Miles Bridges scores 15 points in 26 minutes: Here comes Bridges and this wasn't all about garbage time. He was the first sub off the bench and his energy is something that will get him on coach James Borrego's good side. The Hornets really like going small, which could be the move that gets Bridges minutes i the 20s. If your league is competitive with pickups, it's probably time to grab him in 12-team leagues."
-,"Iman Shumpert 'intends to play' Friday: Barring a setback in warmups or some shadiness from the Kings, Shumpert will return from a one-game absence. He's averaging 22.0 minutes per game and only has value in very deep leagues for the time being."
+,"Zach LaVine scores 20 points in 26 minutes: He faced some much tougher defense in this game, but still his efficiency wasn't too bad thanks to the treys. LaVine has always been capable of blowing by his perimeter defenders and his ability to finish has taken his game to another level. Garbage time was also a factor in the front end of a back-to-back set, so LaVine likely would've scored over 25 in a close game. He'll be just fine as one of the breakout scorers this season."
0,"Wendell Carter Jr. scores seven with two BKs: He has been overmatched on defense, and he's committed at least three fouls in each game despite playing under 24 minutes per game. Still, the Bulls have made their move on the center spot with Robin Lopez getting DNP-CDs, so Carter should start to figure out how to defend the paint in the near future. He's a buy-low option and he also hit his first trey today."
+,"Cameron Payne scores 15 points in loss: He was hot to start the game, but there was just too much Kemba Walker to take the Bulls out of this one. Payne has done more than enough to show he should deserve close to 30 minutes at the point-guard spot, and he's suddenly a capable shooter from deep -- probably not sustainable. Regardless, he should be owned in standard leagues with what should be at least four weeks of production with Kris Dunn (knee) on the sidelines."
